loss,val_loss,accuracy,val_accuracy
2.7383663654327393,2.2780072689056396,0.12240000069141388,0.12200000137090683
2.31453537940979,2.277456521987915,0.14272500574588776,0.13840000331401825
2.2608392238616943,2.263549566268921,0.16007499396800995,0.15399999916553497
2.2182719707489014,2.2596817016601562,0.17777499556541443,0.1704999953508377
2.167515516281128,2.337339401245117,0.20532500743865967,0.17910000681877136
2.1181223392486572,2.2500593662261963,0.2258249968290329,0.1996999979019165
2.071523904800415,2.2598514556884766,0.24192500114440918,0.21140000224113464
2.0353965759277344,2.351520538330078,0.25687500834465027,0.20110000669956207
2.0054914951324463,2.313549041748047,0.263700008392334,0.22120000422000885
1.9794013500213623,2.2461044788360596,0.2730500102043152,0.2337000072002411
1.9551234245300293,2.279951810836792,0.2799749970436096,0.2298000007867813
1.924849033355713,2.130634069442749,0.29147499799728394,0.25049999356269836
1.8962702751159668,2.0774548053741455,0.3052250146865845,0.25920000672340393
1.8732552528381348,2.005016565322876,0.31474998593330383,0.2750000059604645
1.85538649559021,1.920271635055542,0.3155750036239624,0.3021000027656555
1.8255548477172852,1.891987681388855,0.33242499828338623,0.3095000088214874
1.8072577714920044,1.8388515710830688,0.34255000948905945,0.3239000141620636
1.7840545177459717,1.8238366842269897,0.3484500050544739,0.3336000144481659
1.7619609832763672,1.77931547164917,0.35510000586509705,0.3481000065803528
1.7358050346374512,1.7491381168365479,0.36502501368522644,0.35510000586509705
1.712538719177246,1.7141039371490479,0.3729749917984009,0.37529999017715454
1.691542625427246,1.6847097873687744,0.383650004863739,0.3862000107765198
1.6693106889724731,1.649230718612671,0.39012500643730164,0.40220001339912415
1.6502811908721924,1.6120233535766602,0.396699994802475,0.42010000348091125
1.6300259828567505,1.5888526439666748,0.4041999876499176,0.42719998955726624
1.6182622909545898,1.5789422988891602,0.41040000319480896,0.43140000104904175
1.6040256023406982,1.5612976551055908,0.4175249934196472,0.4381999969482422
1.5905234813690186,1.5464389324188232,0.42217499017715454,0.4458000063896179
1.5778238773345947,1.5223493576049805,0.4277999997138977,0.4537000060081482
1.567000150680542,1.5189125537872314,0.4319249987602234,0.4499000012874603
1.5618417263031006,1.5243452787399292,0.4343999922275543,0.45089998841285706
1.5545015335083008,1.5102068185806274,0.4362500011920929,0.4555000066757202
1.5409084558486938,1.5025197267532349,0.44177499413490295,0.4564000070095062
1.530616283416748,1.4880082607269287,0.44769999384880066,0.46219998598098755
1.5248969793319702,1.4956680536270142,0.44942501187324524,0.46219998598098755
1.5162314176559448,1.4824249744415283,0.4541749954223633,0.4659000039100647
1.5111207962036133,1.4771422147750854,0.4532249867916107,0.4666999876499176
1.4987833499908447,1.4671686887741089,0.4599500000476837,0.4697999954223633
1.4948434829711914,1.4770427942276,0.4614250063896179,0.46950000524520874
1.4891891479492188,1.4652934074401855,0.46457499265670776,0.4700999855995178
1.4839773178100586,1.4465171098709106,0.46617498993873596,0.4788999855518341
1.4714571237564087,1.452635407447815,0.46939998865127563,0.47540000081062317
1.470701813697815,1.4542814493179321,0.4717000126838684,0.47679999470710754
1.463605523109436,1.4465545415878296,0.47189998626708984,0.47699999809265137
1.4569040536880493,1.4524805545806885,0.4779999852180481,0.4765999913215637
1.4540468454360962,1.41370689868927,0.47874999046325684,0.49219998717308044
1.4459365606307983,1.4376131296157837,0.4805999994277954,0.4819999933242798
1.4415173530578613,1.416570782661438,0.48284998536109924,0.49000000953674316
1.4380232095718384,1.4148993492126465,0.48852500319480896,0.4932999908924103
1.430684208869934,1.406133770942688,0.4865249991416931,0.49540001153945923
1.4259003400802612,1.4133347272872925,0.4894999861717224,0.4927999973297119
1.4221478700637817,1.4222911596298218,0.491225004196167,0.4912000000476837
1.4153848886489868,1.4206043481826782,0.49494999647140503,0.48989999294281006
1.4130148887634277,1.4088774919509888,0.49584999680519104,0.4957999885082245
1.4045031070709229,1.420961856842041,0.5002250075340271,0.4921000003814697
1.4055843353271484,1.4005545377731323,0.4947749972343445,0.49619999527931213
1.4005311727523804,1.381794810295105,0.501924991607666,0.5040000081062317
1.3950492143630981,1.3971835374832153,0.5035750269889832,0.4991999864578247
1.3916057348251343,1.3796732425689697,0.5034999847412109,0.5062000155448914
1.3902981281280518,1.3665671348571777,0.5044749975204468,0.5115000009536743
1.3885787725448608,1.3876471519470215,0.5081250071525574,0.5037000179290771
1.3803576231002808,1.3653823137283325,0.5092999935150146,0.5149999856948853
1.3784056901931763,1.3731240034103394,0.5082250237464905,0.5105999708175659
1.3713386058807373,1.3545663356781006,0.5126749873161316,0.5174000263214111
1.3712084293365479,1.360569953918457,0.5107750296592712,0.5146999955177307
1.3654603958129883,1.3501516580581665,0.5144500136375427,0.5138999819755554
1.3681105375289917,1.357501745223999,0.5131499767303467,0.5151000022888184
1.3573906421661377,1.3351882696151733,0.5146750211715698,0.5256999731063843
1.3555628061294556,1.3452403545379639,0.5200499892234802,0.5206999778747559
1.3509585857391357,1.3382154703140259,0.5206999778747559,0.5228999853134155
1.3480887413024902,1.3476059436798096,0.5235499739646912,0.5235999822616577
1.3482558727264404,1.3179534673690796,0.5220500230789185,0.5303000211715698
1.3490432500839233,1.3205374479293823,0.5212500095367432,0.5296000242233276
1.3394275903701782,1.3403704166412354,0.5237500071525574,0.5238999724388123
1.3384149074554443,1.3268018960952759,0.5249999761581421,0.5268999934196472
1.3325645923614502,1.3201215267181396,0.5284249782562256,0.5324000120162964
1.3344253301620483,1.314110279083252,0.5277249813079834,0.5300999879837036
1.3301525115966797,1.33335542678833,0.5270000100135803,0.5241000056266785
1.3270800113677979,1.3059378862380981,0.5299000144004822,0.5370000004768372
1.3201379776000977,1.3116376399993896,0.534600019454956,0.5339999794960022
1.3221683502197266,1.2960753440856934,0.5304999947547913,0.538100004196167
1.3189778327941895,1.3101983070373535,0.5337499976158142,0.5356000065803528
1.3108810186386108,1.2963130474090576,0.5365250110626221,0.5386999845504761
1.3141353130340576,1.2859306335449219,0.5353249907493591,0.5460000038146973
1.31108558177948,1.2802921533584595,0.5344750285148621,0.5444999933242798
1.3063502311706543,1.2714210748672485,0.5390250086784363,0.5478000044822693
1.3035821914672852,1.2757458686828613,0.5417749881744385,0.5462999939918518
1.3033320903778076,1.2854440212249756,0.5424249768257141,0.5419999957084656
1.3023544549942017,1.286017656326294,0.5393249988555908,0.5406000018119812
1.2972652912139893,1.287116527557373,0.5398749709129333,0.542900025844574
1.2948397397994995,1.2840276956558228,0.5432500243186951,0.5461999773979187
1.2930008172988892,1.2833281755447388,0.5439749956130981,0.545199990272522
1.2892465591430664,1.2946139574050903,0.5456500053405762,0.54339998960495
1.2913403511047363,1.2800796031951904,0.5437250137329102,0.545799970626831
1.2844855785369873,1.2792649269104004,0.5464500188827515,0.5455999970436096
1.2840466499328613,1.2690728902816772,0.5447499752044678,0.54830002784729
1.2807177305221558,1.284437656402588,0.5476750135421753,0.54339998960495
1.2822915315628052,1.2676969766616821,0.5493999719619751,0.5507000088691711
1.2798712253570557,1.2768759727478027,0.5465499758720398,0.5483999848365784
1.2795745134353638,1.2538433074951172,0.550000011920929,0.5552999973297119
1.2745392322540283,1.2538628578186035,0.5489500164985657,0.5554999709129333
1.2736784219741821,1.259601354598999,0.5510500073432922,0.551800012588501
1.2700579166412354,1.2370519638061523,0.5516999959945679,0.5609999895095825
1.268082857131958,1.2443912029266357,0.554099977016449,0.5602999925613403
1.2695590257644653,1.2328814268112183,0.5520750284194946,0.5644999742507935
1.2632606029510498,1.2344683408737183,0.5555999875068665,0.5625
1.260402798652649,1.241329550743103,0.5555499792098999,0.5616000294685364
1.2620588541030884,1.2337404489517212,0.5574250221252441,0.5633999705314636
1.2549834251403809,1.2351503372192383,0.5569499731063843,0.5620999932289124
1.2591625452041626,1.2344763278961182,0.5557500123977661,0.5623999834060669
1.2592229843139648,1.2416471242904663,0.5557500123977661,0.5598000288009644
1.2553144693374634,1.2298270463943481,0.5589749813079834,0.5651999711990356
1.2515207529067993,1.254575490951538,0.559149980545044,0.5546000003814697
1.250631332397461,1.231150507926941,0.5619500279426575,0.5615000128746033
1.2501829862594604,1.2172497510910034,0.5567499995231628,0.5706999897956848
1.2463593482971191,1.2269349098205566,0.5643249750137329,0.5641000270843506
1.2444254159927368,1.226622223854065,0.5609250068664551,0.5649999976158142
1.240527868270874,1.225378155708313,0.5640249848365784,0.5649999976158142
1.2491321563720703,1.215315580368042,0.5598250031471252,0.5716999769210815
1.2371656894683838,1.2193628549575806,0.5648249983787537,0.5684999823570251
1.2381972074508667,1.2121124267578125,0.5667999982833862,0.5722000002861023
1.233812689781189,1.2148127555847168,0.5644999742507935,0.5685999989509583
1.2351568937301636,1.209307312965393,0.5671250224113464,0.5716999769210815
1.2339506149291992,1.205398678779602,0.5672500133514404,0.5730000138282776
1.2343823909759521,1.2123321294784546,0.5668749809265137,0.5720999836921692
1.231628656387329,1.2023537158966064,0.5683749914169312,0.5727999806404114
1.2265743017196655,1.1973031759262085,0.5685250163078308,0.579800009727478
1.230278491973877,1.2234314680099487,0.5663750171661377,0.5656999945640564
1.2266231775283813,1.186781406402588,0.5675250291824341,0.5814999938011169
1.2249102592468262,1.209377646446228,0.5684750080108643,0.5735999941825867
1.2258490324020386,1.2023121118545532,0.5721250176429749,0.5771999955177307
1.2197511196136475,1.210623860359192,0.5704249739646912,0.5687000155448914
1.2189891338348389,1.205445408821106,0.5741750001907349,0.5737000107765198
1.2194092273712158,1.1939600706100464,0.5675250291824341,0.5795000195503235
1.2174488306045532,1.1953052282333374,0.5730999708175659,0.5795000195503235
1.2155053615570068,1.1900451183319092,0.574999988079071,0.5820000171661377
1.2106812000274658,1.1884657144546509,0.5766000151634216,0.5824999809265137
1.2121422290802002,1.1983520984649658,0.5738499760627747,0.5760999917984009
1.2103431224822998,1.1849925518035889,0.5758500099182129,0.5846999883651733
1.2062193155288696,1.1901464462280273,0.5763999819755554,0.5827999711036682
1.2072762250900269,1.1858309507369995,0.5761250257492065,0.5828999876976013
1.201812744140625,1.165529727935791,0.5804499983787537,0.5928999781608582
1.2067095041275024,1.1628490686416626,0.5748249888420105,0.5945000052452087
1.1997305154800415,1.1799988746643066,0.5794749855995178,0.5857999920845032
1.1992229223251343,1.1786150932312012,0.5789250135421753,0.588699996471405
1.1982874870300293,1.1713032722473145,0.5804749727249146,0.5885000228881836
1.1994695663452148,1.1882187128067017,0.5776249766349792,0.5795000195503235
1.1979453563690186,1.1629937887191772,0.5808500051498413,0.5920000076293945
1.1921864748001099,1.1635342836380005,0.579800009727478,0.5918999910354614
1.1959540843963623,1.179234504699707,0.5825250148773193,0.5839999914169312
1.1915305852890015,1.1818026304244995,0.5834500193595886,0.5842000246047974
1.1913142204284668,1.1697828769683838,0.5824499726295471,0.5899999737739563
1.1878987550735474,1.1850703954696655,0.5833500027656555,0.5827000141143799
1.1884186267852783,1.1680859327316284,0.5817000269889832,0.5874000191688538
1.1848297119140625,1.1509215831756592,0.5838000178337097,0.5958999991416931
1.188348650932312,1.1494008302688599,0.5837249755859375,0.6018000245094299
1.1878907680511475,1.1594336032867432,0.5826749801635742,0.5922999978065491
1.183653473854065,1.1576284170150757,0.5847499966621399,0.5922999978065491
1.1813437938690186,1.1441911458969116,0.5876250267028809,0.5997999906539917
1.183884620666504,1.1615277528762817,0.5859749913215637,0.5916000008583069
1.179863691329956,1.1442946195602417,0.5870000123977661,0.6010000109672546
1.1799997091293335,1.1494418382644653,0.5875250101089478,0.5956000089645386
1.1750737428665161,1.1631879806518555,0.5891000032424927,0.5877000093460083
1.1776717901229858,1.1562135219573975,0.5870749950408936,0.5932999849319458
1.173280119895935,1.146695852279663,0.5890750288963318,0.5976999998092651
1.1714348793029785,1.1464920043945312,0.5896999835968018,0.5985000133514404
1.1690316200256348,1.1518090963363647,0.5890250205993652,0.5978000164031982
1.1717095375061035,1.1335500478744507,0.5889750123023987,0.6037999987602234
1.1684342622756958,1.1647964715957642,0.59232497215271,0.5863999724388123
1.1691516637802124,1.1405218839645386,0.591949999332428,0.5989000201225281
1.1669795513153076,1.1524879932403564,0.5958250164985657,0.5947999954223633
1.1661206483840942,1.122819423675537,0.5911250114440918,0.6065000295639038
1.1672723293304443,1.1447094678878784,0.5914999842643738,0.5981000065803528
1.162236213684082,1.1559299230575562,0.5933499932289124,0.5906999707221985
1.16575288772583,1.1429922580718994,0.5917750000953674,0.5960000157356262
1.1623255014419556,1.1564399003982544,0.5935249924659729,0.5924999713897705
1.1610023975372314,1.1325664520263672,0.592674970626831,0.6028000116348267
1.1587129831314087,1.1215919256210327,0.5935500264167786,0.6079999804496765
1.156446933746338,1.1122897863388062,0.5961499810218811,0.6082000136375427
1.1562899351119995,1.1194385290145874,0.5964249968528748,0.6074000000953674
1.1554369926452637,1.1360222101211548,0.5946249961853027,0.6014999747276306
1.1530489921569824,1.125442624092102,0.6001999974250793,0.6039000153541565
1.1540447473526,1.1325514316558838,0.5974249839782715,0.6015999913215637
1.1516436338424683,1.1250659227371216,0.59722501039505,0.60589998960495
1.1510282754898071,1.1354725360870361,0.5967249870300293,0.6035000085830688
1.1487433910369873,1.1229444742202759,0.5997999906539917,0.607200026512146
1.1531758308410645,1.1236273050308228,0.5963249802589417,0.6064000129699707
1.1463431119918823,1.12021803855896,0.5975499749183655,0.6082000136375427
1.1455409526824951,1.1198769807815552,0.6003999710083008,0.6068000197410583
1.144662857055664,1.113215684890747,0.5998250246047974,0.6086999773979187
1.1442643404006958,1.1113858222961426,0.5996749997138977,0.6101999878883362
1.1410703659057617,1.1213232278823853,0.6003999710083008,0.6079999804496765
1.1416380405426025,1.1231310367584229,0.6015250086784363,0.6057999730110168
1.138015866279602,1.1096699237823486,0.6026999950408936,0.609000027179718
1.1396076679229736,1.1229259967803955,0.6016250252723694,0.6082000136375427
1.1377785205841064,1.1053768396377563,0.6036750078201294,0.6104999780654907
1.1384106874465942,1.1129882335662842,0.6025500297546387,0.6101999878883362
1.1317960023880005,1.1202397346496582,0.6044250130653381,0.6062999963760376
1.133221983909607,1.1126457452774048,0.6036249995231628,0.6093999743461609
1.1355475187301636,1.1131319999694824,0.6038500070571899,0.611299991607666
1.13570237159729,1.0954022407531738,0.604075014591217,0.6177999973297119
1.1315085887908936,1.1067845821380615,0.6032999753952026,0.6132000088691711
1.135607361793518,1.1006861925125122,0.6023250222206116,0.6133000254631042
1.130742073059082,1.0979808568954468,0.6057500243186951,0.6168000102043152
1.1324329376220703,1.1006747484207153,0.6056749820709229,0.6165000200271606
1.1275449991226196,1.0998857021331787,0.6071000099182129,0.6150000095367432
1.1277542114257812,1.1006110906600952,0.6057999730110168,0.6140000224113464
1.1290451288223267,1.1162879467010498,0.6067749857902527,0.6097999811172485
1.125646710395813,1.0908762216567993,0.6072750091552734,0.618399977684021
1.125878095626831,1.1034096479415894,0.6059499979019165,0.6161999702453613
1.1223433017730713,1.1038997173309326,0.6065750122070312,0.6114000082015991
1.1258246898651123,1.0898487567901611,0.6066250205039978,0.6205000281333923
1.1215882301330566,1.0953187942504883,0.6059250235557556,0.6158999800682068
1.1219416856765747,1.0989599227905273,0.6086500287055969,0.6168000102043152
1.1192234754562378,1.0859392881393433,0.609000027179718,0.6172000169754028
1.1158368587493896,1.092219591140747,0.6092249751091003,0.6190999746322632
1.1138546466827393,1.0877001285552979,0.6109750270843506,0.6197999715805054
1.1211192607879639,1.0839322805404663,0.6093500256538391,0.6238999962806702
1.1160974502563477,1.099056601524353,0.6111000180244446,0.6134999990463257
1.114155888557434,1.0864315032958984,0.6102499961853027,0.6205000281333923
1.1114046573638916,1.0948759317398071,0.6118749976158142,0.6172000169754028
1.1179274320602417,1.0889731645584106,0.610925018787384,0.6187000274658203
1.1135958433151245,1.079208493232727,0.6118749976158142,0.6209999918937683
1.1144988536834717,1.0596957206726074,0.611549973487854,0.6287999749183655
1.1088310480117798,1.0810320377349854,0.614300012588501,0.6237999796867371
1.110146164894104,1.0817781686782837,0.6141999959945679,0.6215000152587891
1.102820634841919,1.0818020105361938,0.6162499785423279,0.621399998664856
1.1064479351043701,1.0872621536254883,0.6153749823570251,0.6201000213623047
1.1068642139434814,1.0975139141082764,0.6155499815940857,0.6158999800682068
1.1039824485778809,1.077280879020691,0.6158750057220459,0.623199999332428
1.1045562028884888,1.074110984802246,0.6132000088691711,0.6240000128746033
1.1030999422073364,1.0697773694992065,0.614300012588501,0.6252999901771545
1.102770209312439,1.0819672346115112,0.6146000027656555,0.6211000084877014
1.1003082990646362,1.0701191425323486,0.6152250170707703,0.6270999908447266
1.1012941598892212,1.065934658050537,0.6137250065803528,0.6270999908447266
1.1023445129394531,1.0655808448791504,0.6131500005722046,0.6273999810218811
1.100172758102417,1.059585690498352,0.6171249747276306,0.6304000020027161
1.098131775856018,1.0833299160003662,0.6161500215530396,0.6226000189781189
1.0991705656051636,1.064517855644226,0.6159499883651733,0.6287000179290771
1.0962817668914795,1.0763882398605347,0.6162499785423279,0.623199999332428
1.095360279083252,1.0583299398422241,0.6175749897956848,0.632099986076355
1.0939860343933105,1.0622355937957764,0.6186249852180481,0.630299985408783
1.0952075719833374,1.059372901916504,0.6169000267982483,0.629800021648407
1.0904887914657593,1.0592352151870728,0.6187999844551086,0.6287999749183655
1.0931470394134521,1.0522966384887695,0.6188250184059143,0.6335999965667725
1.0903414487838745,1.056005597114563,0.6200500130653381,0.6309000253677368
1.0911643505096436,1.0607624053955078,0.619700014591217,0.6292999982833862
1.088464379310608,1.0588148832321167,0.6182249784469604,0.6294000148773193
1.090543508529663,1.0667877197265625,0.6191499829292297,0.6251000165939331
1.0897835493087769,1.0490530729293823,0.619700014591217,0.636900007724762
1.089377760887146,1.059780240058899,0.6190249919891357,0.6330000162124634
1.086328148841858,1.0618338584899902,0.6236749887466431,0.6287000179290771
1.0864673852920532,1.0584758520126343,0.621150016784668,0.6291999816894531
1.0831003189086914,1.045864462852478,0.6195999979972839,0.6341999769210815
1.0848699808120728,1.0501084327697754,0.6211749911308289,0.6319000124931335
1.084159255027771,1.0758599042892456,0.6226500272750854,0.6223999857902527
1.081278681755066,1.052661418914795,0.6238999962806702,0.6323000192642212
1.0815496444702148,1.047756552696228,0.6213750243186951,0.6327000260353088
1.080016851425171,1.0518784523010254,0.6250749826431274,0.6312000155448914
1.0791172981262207,1.0475023984909058,0.6243000030517578,0.6330000162124634
1.0782575607299805,1.0494791269302368,0.6228500008583069,0.6304000020027161
1.0767213106155396,1.0624552965164185,0.6267750263214111,0.6315000057220459
1.0738447904586792,1.0563427209854126,0.6259499788284302,0.6290000081062317
1.074604868888855,1.0452182292938232,0.6230999827384949,0.6363000273704529
1.0773133039474487,1.0446617603302002,0.6258500218391418,0.6355999708175659
1.0759798288345337,1.0480937957763672,0.6255499720573425,0.6331999897956848
1.0756405591964722,1.0342068672180176,0.6247000098228455,0.6383000016212463
1.072391152381897,1.0328469276428223,0.6248000264167786,0.6388999819755554
1.0733428001403809,1.039750337600708,0.6248250007629395,0.63919997215271
